%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481826115202592080,614,1481826115201016568,,1499.0,0.0
1481826115223648528,615,1481826115221040834,,1498.0,0.0
1481826115242769206,616,1481826115241013330,,1498.0,0.0
1481826115263829039,617,1481826115261020409,,1498.0,0.0
1481826115282444147,618,1481826115281020144,,1499.0,0.0
1481826115303586219,619,1481826115301026285,,1499.0,0.0
1481826115322682991,620,1481826115321004041,,1498.0,0.0
1481826115343865636,621,1481826115341015079,,1498.0,0.0
1481826115362472202,622,1481826115361027678,,1499.0,0.0
1481826115383852450,623,1481826115381014601,,1498.0,0.0
1481826115405245355,624,1481826115401734801,,1498.0,0.0
1481826115423888535,625,1481826115422685260,,1499.0,0.0
1481826115442966296,626,1481826115441239274,,1498.0,0.0
1481826115462054630,627,1481826115461051823,,1499.0,0.0
1481826115482064417,628,1481826115480989371,,1499.0,0.0
1481826115502103006,629,1481826115501011137,,1498.0,0.0
1481826115522144720,630,1481826115521023997,,1498.0,0.0
1481826115542047789,631,1481826115541056492,,1498.0,0.0
1481826115562400751,632,1481826115561006228,,1498.0,0.0
1481826115582427049,633,1481826115581016588,,1498.0,0.0
1481826115602603398,634,1481826115601018875,,1498.0,0.0
1481826115622578758,635,1481826115621018402,,1499.0,0.0
1481826115643926350,636,1481826115641028137,,1498.0,0.0
1481826115662501822,637,1481826115661009174,,1499.0,0.0
1481826115683006763,638,1481826115681006774,,1498.0,0.0
1481826115702501032,639,1481826115701015415,,1498.0,0.0
1481826115723095816,640,1481826115721048223,,1499.0,0.0
1481826115742630658,641,1481826115741031865,,1498.0,0.0
1481826115763048985,642,1481826115761026444,,1498.0,0.0
1481826115782561222,643,1481826115781000033,,1499.0,0.0
1481826115802740332,644,1481826115801053935,,1499.0,0.0
1481826115822575120,645,1481826115821011378,,1499.0,0.0
1481826115843103498,646,1481826115841109759,,1499.0,0.0
