%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481826113486226401,528,1481826113481561999,,-5.0,0.0
1481826113504144324,529,1481826113501425433,,-5.0,0.0
1481826113526984982,530,1481826113521753031,,5.0,0.0
1481826113544159420,531,1481826113541450840,,5.0,0.0
1481826113567004400,532,1481826113561855730,,-5.0,0.0
1481826113584006234,533,1481826113581362811,,-5.0,0.0
1481826113604859038,534,1481826113601526348,,-5.0,0.0
1481826113626589389,535,1481826113621622228,,-5.0,0.0
1481826113642841540,536,1481826113641064518,,5.0,0.0
1481826113666444953,537,1481826113661401283,,5.0,0.0
1481826113684659386,538,1481826113681605652,,-5.0,0.0
1481826113704975838,539,1481826113701432472,,-5.0,0.0
1481826113724213390,540,1481826113721510279,,5.0,0.0
1481826113744518227,541,1481826113741430223,,5.0,0.0
1481826113764853898,542,1481826113762460942,,-5.0,0.0
1481826113782992706,543,1481826113781137299,,-5.0,0.0
1481826113802994108,544,1481826113801229534,,-5.0,0.0
1481826113823151707,545,1481826113821145884,,-5.0,0.0
1481826113843895865,546,1481826113841313066,,-5.0,0.0
1481826113864185546,547,1481826113861891080,,-5.0,0.0
1481826113884621842,548,1481826113881119361,,5.0,0.0
1481826113907924215,549,1481826113905438551,,5.0,0.0
1481826113923006685,550,1481826113921039404,,5.0,0.0
1481826113943206992,551,1481826113941008514,,5.0,0.0
1481826113963372612,552,1481826113961046635,,-5.0,0.0
1481826113985297232,553,1481826113981045328,,-5.0,0.0
1481826114004378431,554,1481826114001007980,,-5.0,0.0
1481826114023869106,555,1481826114021286412,,-5.0,0.0
1481826114044637795,556,1481826114041085731,,-5.0,0.0
1481826114063611078,557,1481826114061267393,,-5.0,0.0
1481826114084842265,558,1481826114081201347,,5.0,0.0
1481826114103194509,559,1481826114101023062,,5.0,0.0
1481826114123379399,560,1481826114120995402,,-5.0,0.0
1481826114144385587,561,1481826114141034616,,-5.0,0.0
1481826114163664805,562,1481826114161010132,,5.0,0.0
1481826114182949909,563,1481826114181003409,,5.0,0.0
1481826114205307079,564,1481826114201003665,,5.0,0.0
1481826114223745104,565,1481826114221058140,,5.0,0.0
1481826114244684001,566,1481826114241034385,,5.0,0.0
1481826114263027182,567,1481826114261009746,,5.0,0.0
1481826114283613685,568,1481826114281634425,,5.0,0.0
1481826114303311339,569,1481826114301039789,,5.0,0.0
1481826114324459141,570,1481826114321008378,,-5.0,0.0
1481826114344253304,571,1481826114341014103,,-5.0,0.0
1481826114363839812,572,1481826114361020348,,5.0,0.0
1481826114384015484,573,1481826114380998521,,5.0,0.0
1481826114410726589,574,1481826114406540257,,-5.0,0.0
1481826114423767924,575,1481826114421024293,,-5.0,0.0
1481826114443503859,576,1481826114441019966,,-5.0,0.0
1481826114464012654,577,1481826114461039128,,-5.0,0.0
1481826114484321293,578,1481826114481023915,,5.0,0.0
